case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
82,A person loudly abused and mocked the religious practices of another community during their festival procession.,wounding religious feelings,"Complaint under Section 295-B of Bharatiya Nyaya Sanhita 2023 (BNS) for the commission of an offence of outraging the religious feelings of any class of citizens, read with Section 509(1)(d) of BNS, in view of the alleged abusive and mocking behaviour towards another community's religious practices during their festival procession, and to seek redress under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for initiating an inquiry and investigation into the incident, while also seeking to invoke the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA) for the admissibility and weightage of evidence in support of the complaint.",295|299|1|209|84|3|509,302|299,1,0.1667,0.1429,0.5,0.2222,1,0,1,0.5714,0,10.699,0.1,62.876,73.675,1,0.8,0.5,1.0,0.0789,0.1081,338,0
83,"A group of boys trespassed into a graveyard at night, dug up a grave, and stole jewellery from the corpse.",trespass on burial place and theft,"Pursuant to the Bharatiya Nyaya Sanhita 2023, an inquiry is sought regarding potential commission of the offences under Section 420 of BNS (Cheating and dishonestly inducing delivery of property) and/or Section 442 of BNS (Trespassing into a place of burial), as well as Section 447 of BNS (Punishment for criminal trespass), in connection with the alleged act of a group of boys who, on a night, trespassed into a graveyard, dug up a grave, and stole jewellery from the corpse. 

Furthermore, an investigation is also warranted under the Bharatiya Nagarik Suraksha Sanhita 2023 to determine whether any provisions under Article 174 of BNSS (Cognizance of offences by Executive Magistrate) or Article 175 of BNSS (Cognizance of offences by Police Officer) have been breached, especially in light of the fact that the jewellery was stolen from a corpse, potentially amounting to desecration of a grave.

Additionally, an analysis of the evidence gathered is required under the Bharatiya Sakshya Adhiniyam 2023, specifically Article 15 of BSA (Relevancy of facts), Article 16 of BSA (Relevancy of electronic records), and Article 28 of BSA (Relevancy of statements made to police).",447,301|303|329,0,0.0,0.0,0.0,0.0,1,0,1,0.0,1,9.157,0.157,75.074,84.388,1,1.0,0.4545,0.75,0.1594,0.0636,159,0
84,A man disrupted a prayer meeting in a mosque by shouting slogans and throwing shoes inside.,disturbing religious assembly,"Pursuant to Article 123(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek an interpretation of the liability of the accused for allegedly committing the offense under Section 290 of BNS (Wilful Obstruction or Disruption of a Public Meeting or Procession), in addition to the offense under Section 292 of BNS (Voluntarily Causing Hurt by Harming Person or Property), specifically where the incident involved disruption of a prayer meeting at a mosque, by shouting slogans and throwing shoes inside, thereby potentially causing hurt to the person or damage to the property of the mosque, and thus falling under the purview of Section 300 of BNS (Criminal Negligence).",1|4|300|290|292,300|298,0,0.0,0.2,0.5,0.2857,1,0,0,0.4,1,7.608,0.09,90.226,97.924,1,0.8,0.0,0.0,0.1235,0.049,218,0
85,My neighbour entered my house without permission while I was away and rearranged furniture and left a threatening note.,criminal trespass and intimidation,"Complaint under Section 427 of the Bharatiya Nyaya Sanhita 2023 (BNS) - Criminal Misappropriation of Property, and Section 448 of the Bharatiya Nyaya Sanhita 2023 (BNS) - House-Trespass, and Section 506 of the Bharatiya Nyaya Sanhita 2023 (BNS) - Criminal Intimidation.

Pursuant to Section 154 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), a First Information Report (FIR) is requested to be registered for the commission of the aforesaid offenses.

As per Section 27 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), documentary evidence of the threatening note and any other relevant proof is to be collected and preserved, and the same shall be made available to the investigating authorities for the purpose of investigation and prosecution.

Request for investigation and preservation of evidence under Section 100 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).",1|27|506|4|427|100|448,329|332|351,0,0.0,0.0,0.0,0.0,1,0,3,0.2857,1,1.119,0.116,92.563,93.798,1,1.0,0.4286,0.6667,0.1169,0.0404,165,0
86,"A drunk man created a ruckus at a railway station, used filthy language, and urinated on the platform in front of passengers.",misconduct by drunken person,"Pursuant to Article 279(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS), a complaint is sought to be registered under Section 189(B)(i) of the BNS, against the accused for allegedly causing a disturbance and obstructing the public passage, while being intoxicated (Article 191(2)(b) of the BNS). Furthermore, the accused may be liable under Article 213(2) of the BNS for using obscene language (Section 189(B)(ii) of the BNS), and under Section 198(B)(i) of the BNS for urinating in public, thereby causing nuisance and discomfort to the passengers present at the railway station. 

In accordance with Article 21(3) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested to invoke provisions for the accused's arrest and detention under Section 22(4) of the BNSS, as well as to direct the issuance of a notice under Section 15(3) of the BNSS to the accused, requiring him to appear before the magistrate within a stipulated timeframe.

Additionally, evidence of the incident is sought to be collected, and it is proposed to examine the passengers present at the railway station who witnessed the incident, in accordance with the provisions of Article 35(1) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), and to admit any relevant video or audio recordings, photographs, or other documentary evidence that may be available, as per the guidelines laid down in Section 28(2) of the BSA.",189|355|198|213,355|270|296,1,0.25,0.25,0.3333,0.2857,1,0,0,0.25,1,4.498,0.169,83.073,87.74,1,1.0,0.625,1.0,0.0435,0.0625,191,0
87,"During a quarrel over water, my neighbour intentionally insulted me in front of the entire colony trying to provoke me to fight.",intentional insult to provoke breach of peace,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023, an Incident Report is submitted under Article 12(1) of the BNS to enquire into the commission of an offence under Article 174(1)(b) of the BNS, read with Article 176(2)(c) of the BNSS, wherein an individual has been made the subject of a public insult or provocation with intent to provoke a breach of peace, as described under Article 176(1)(a) of the BNSS, allegedly perpetrated by the neighbour, thereby requiring the Collector or Magistrate as per Article 174(4) of the BNS to initiate an investigation under Article 176(10) of the BNSS, and to gather evidence in accordance with the procedures specified under the Bharatiya Sakshya Adhiniyam 2023.",47|248|195|48,352,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,5.542,0.08,45.899,51.521,1,0.4,0.5556,0.6667,0.0649,0.0751,155,0
88,Police found a printing press in my area that was producing fake two-thousand rupee notes.,counterfeiting currency,"Pursuant to Article 226, Section 2(a) of the Bharatiya Nyaya Sanhita 2023 (Manufacture of Counterfeit Currency), it is respectfully submitted that there appears to be a case of producing counterfeit currency at a printing press situated in the vicinity. 

To this effect, we seek to know the course of action to be taken under Article 226, Section 2(b) of the Bharatiya Nyaya Sanhita 2023 in order to seize the said printing press, the equipment used therein, and the counterfeit currency printed, and to initiate proceedings for the commission of the aforementioned offense.

Additionally, we request guidance on the procedures to be followed under Article 312, Section 4 of the Bharatiya Nagarik Suraksha Sanhita 2023 (Search and Seizure) for conducting a thorough search of the premises, and to collect evidence to be used in the trial.

Furthermore, we seek clarity on the admissibility of documents and records seized from the printing press under Article 214, Section 3 of the Bharatiya Sakshya Adhiniyam 2023 (Relevant Documents and Facts), and whether the same can be used as evidence to establish the commission of the offense.",1|4|341|178|182|342,178|181,1,0.2,0.1667,0.5,0.25,1,0,0,1.0,0,11.055,0.136,86.839,98.03,1,0.8,0.5714,1.0,0.0932,0.1107,351,1
89,A person paid me with fake five-hundred rupee notes for goods I sold; I realized later when the bank rejected them.,using counterfeit currency,"Petition for prosecution under Section 427 of the Bharatiya Nyaya Sanhita 2023 (BNS), read with Section 120 of the Bharatiya Nyaya Sanhita 2023 (BNS), for the offence of cheating and using forged currency. 

Requesting an investigation under Chapter X of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to identify the perpetrator and recover the proceeds of the offence. 

Requesting the court to admit the bank's communication rejecting the forged currency notes as a relevant document under Section 59 of the Bharatiya Sakshya Adhiniyam 2023 (BSA).",179|59|427|120,179|180,1,0.125,0.25,0.5,0.3333,1,0,1,0.25,1,6.616,0.081,53.172,59.869,0,1.0,0.4444,1.0,0.2,0.0331,153,0
90,A man forged a court order and used it to claim ownership of my ancestral property at the registrar's office.,forgery of court record,"Pursuant to Article 32(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully prayed that a complaint be registered under Article 123(1)(a) of BNS against the perpetrator for committing the offence of 'Forgery of a Court Document' and 'Cheating by Personation'. 

Further, it is requested to seek an investigation into this matter under Article 44(2) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to determine the perpetrator's culpability and to ensure that the ancestral property is secured and protected from any further unauthorized transactions.

Additionally, a request is made to invoke the provisions of Article 17(1) of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to collect and preserve evidence related to this incident, including but not limited to, the forged court order, the registration documents, and any other relevant documents or records.",339,336|337|340,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.679,0.08,85.137,88.896,1,0.8,0.3636,0.6667,0.15,0.0424,135,0
91,"Someone created a fake will in my deceased father's name to claim his property, forging his signature and a witness's signature.",forgery of will,"**Formal Legal Query**

Pursuant to Article 123(1) of the Bharatiya Nyaya Sanhita 2023, can you please advise on the legal consequences and remedies available to me, as a legitimate heir and beneficiary, in relation to the commission of the offence under Article 45(2) and Article 46(1) of the Bharatiya Nyaya Sanhita 2023, which involves creating a forged document (Article 2(3) BNS) in the form of a will, purportedly signed by my deceased father and a witness, with the intention of deceiving and defrauding the legal heirs, including myself, of my father's property?

Furthermore, under the provisions of Article 56(2) of the Bharatiya Nagarik Suraksha Sanhita 2023, what steps can I take to initiate a criminal investigation and prosecution in this matter, including the filing of a First Information Report (Article 3(1) BNSS) and the subsequent steps to be taken by the investigating agency (Article 14(2) BNSS)?

Additionally, can you advise on the admissibility and probative value of the forged document in a court of law, in light of Article 34(1) and Article 35(2) of the Bharatiya Sakshya Adhiniyam 2023?",1|335|111|2|339,336|338|335,1,0.5,0.2,0.3333,0.25,1,0,0,1.0,0,4.076,0.138,109.639,113.853,1,0.8,0.6,1.0,0.1009,0.0764,250,0
92,A shopkeeper in our area has been using fake stamp papers for executing property agreements.,counterfeiting government stamps,"Petition for Investigation into Alleged Offense under Section 420 of Bharatiya Nyaya Sanhita 2023 and Section 204 of Bharatiya Nagarik Suraksha Sanhita 2023.

Whether the actions of the shopkeeper in utilizing forged stamp papers for execution of property agreements constitute a cognizable offense, and if so, whether a Magistrate's Order under Section 155 of Bharatiya Nagarik Suraksha Sanhita 2023 is warranted for initiating an investigation into this alleged offense.

Further, what evidence is required to establish the commission of this offense under Article 15 of Bharatiya Sakshya Adhiniyam 2023, and what procedural safeguards must be observed during the investigation and subsequent trial to ensure the rights of the accused are protected as enshrined in Article 20 of Bharatiya Sakshya Adhiniyam 2023.",209|341|230|84|338|155|46,178|179,0,0.0,0.0,0.0,0.0,1,0,0,0.8571,0,4.911,0.095,52.228,57.234,1,1.0,0.5455,0.6667,0.0748,0.114,265,0
93,An employee of a firm altered financial records in the company's accounting software to hide his embezzlement.,falsification of accounts,"Pursuant to Article 225 of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek clarification on the following:

Whether the act of an employee in altering financial records in the company's accounting software, with the intention of concealing embezzlement, amounts to an offence under BNS, Article 225, which deals with 'Cheating' by personation, or any other relevant provision of BNS, and whether this act can be prosecuted under the said statute.

Furthermore, we seek guidance on the procedure to be followed for the registration and investigation of this offence, as per the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically Section 155 thereof, which deals with 'Police to enquire and report'.

Additionally, we request clarification on the admissibility of electronic records as evidence in this case, in light of the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), specifically Section 64 thereof, which deals with 'Admissibility of electronic records'.",1|64|340|314|155|210|339,344|314,1,0.25,0.1429,0.5,0.2222,1,0,0,0.7143,0,3.174,0.112,90.924,94.21,1,0.4,0.25,0.6667,0.0796,0.0963,332,0
94,A drug dealer was caught selling narcotic substances near a school and was also found with a licensed firearm which he used to threaten buyers who owed him money.,drug offences with extortion,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), a formal complaint is being lodged against an individual for alleged commission of the offence of ""Trafficking in Narcotic Substances"" under Article 304-A of the BNS, read with Article 309 of the BNS, for selling narcotic substances within a prohibited area, specifically near a school. 

Furthermore, the individual is also being charged with the offence of ""Unlawful Possession of a Firearm"" under Article 517 of the BNS, as he was found in possession of a licensed firearm, which was allegedly used to threaten and intimidate individuals who owed him money.

Under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested that a Magistrate take cognizance of this case and direct the registration of an FIR (First Information Report) under Article 101-A of the BNSS, and subsequently initiate an investigation into the allegations levelled against the individual.

Additionally, in accordance with the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is requested that the court direct the collection and preservation of evidence, including but not limited to, any records of transactions, witness statements, and any other relevant material that may be pertinent to the investigation, in order to ensure a fair and just trial.",47|56|111|229,308|351|270,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,6.649,0.164,81.874,88.687,1,0.3333,0.3846,0.75,0.1566,0.069,185,0
95,"An organized gang has been operating a fake call center, impersonating tax officials, and extorting money from people threatening them with arrest.",organised crime / cheating / extortion,"Pursuant to the provisions of Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), the following formal legal query is framed:

Whether the activities of the organized gang constitute an offense under BNS Article 145(1) (Unlawful and fraudulent activities), specifically by virtue of Article 145(2)(i) (Impersonation of public servants), Article 145(2)(ii) (Extortion), and Article 145(2)(v) (Menace and threat of arrest or other penal consequences), and whether the same can be investigated and prosecuted under BNSS, specifically under Section 19(1) (Power to investigate cognizable offenses) in conjunction with Section 20(1) (Police officer's power to arrest without warrant in certain cases)?

Further, whether the evidence collected during the investigation can be used as admissible evidence under Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly under Article 15(1) (Relevant evidence), and whether the same can be relied upon to establish the guilt of the accused under BSA Article 25(2) (Presumption of guilt in cases of extortion and impersonation)?",1|112|19|111|148|20,111|319|308|318,1,0.3333,0.1667,0.25,0.2,1,0,0,0.6667,0,5.201,0.201,95.644,101.047,1,0.8,0.1818,0.25,0.1389,0.0832,237,0
96,"During communal riots, a mob set fire to several houses and a member of the mob raped a woman whose family was fleeing.","rioting, arson, and rape","In light of the recent amendment to the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), please clarify the following:

Whether the act of setting fire to several houses by a mob constitutes the offence of 'Promoting or attempting to promote communal disharmony or on grounds of religion, caste, community, language, region, or any of them' under Article 13(1)(a) of BNS, coupled with the offence of 'Mischief causing damage to property', and whether such acts can be considered as 'Cognizable Offences' as per Section 2(1)(ii) of BNSS.

Additionally, whether the act of rape committed by a member of the mob during the communal riots constitutes the offence of 'Sexual Assault' as defined under Article 17(2) of BNS, and whether the victim can seek relief under Section 14(1)(iii) of BNSS, considering the aggravating circumstances of the riot. 

Lastly, please clarify the admissibility of evidence collected from the scene of the crime, including footage from any CCTV cameras, under the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly in relation to Section 23(3)(b) thereof.",1|195|4|2|353|23|113|46|14|44,191|326|63|65,0,0.0,0.0,0.0,0.0,1,0,0,0.7,0,4.292,0.21,92.784,97.286,1,0.8,0.5833,0.75,0.0769,0.0675,255,0
97,A known terrorist group planted a bomb in a market killing five people and injuring dozens.,terrorist act,"Pursuant to Article 13(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), a formal complaint is hereby lodged against the individuals or entities responsible for the commission of the offense under Section 121, 121A, and/or 302 of the BNS, in relation to the planting of an explosive device in a public place resulting in the loss of five lives and grievous injuries to numerous individuals.

Furthermore, an application is made to invoke the provisions of Article 12(2) of the BNSS, to direct the investigating agency to register an FIR under Section 154 of the BNSS and to initiate prompt and thorough investigation as per Chapter VII of the BNSS, with a view to apprehend the perpetrators and bring them to justice.

Additionally, it is requested to examine the admissibility of evidence under Section 60 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) and to consider the applicability of the provisions related to 'relevant evidence' under Section 3 of the BSA, in relation to the collection, preservation, and production of evidence in this case.",1|4|48|60|121A|47|302|3|154|121,113|101|103,0,0.0,0.0,0.0,0.0,1,0,0,0.4,1,6.051,0.077,79.734,85.861,1,0.4,0.0833,0.25,0.1286,0.0403,241,0
98,"A doctor at a government hospital demanded Rs 50,000 from a poor patient's family to perform an emergency surgery and refused to treat without payment.",non-treatment of victim and extortion,"Whether the actions of the doctor, a public servant rendering medical services at a government hospital, constitute an offence under Article 321(2)(a) of the Bharatiya Nyaya Sanhita 2023, specifically with regard to the offence of demanding gratification for official acts (BNS, 2023), and Article 421(1) of the Bharatiya Nyaya Sanhita 2023, pertaining to refusal to render services due to non-payment (BNS, 2023), thereby attracting provisions of the Public Servants (Prevention of Disqualification) Act, 2006, as may be applicable.

Furthermore, whether the actions of the doctor are violative of Article 17 of the Bharatiya Nagarik Suraksha Sanhita 2023, which deals with the right to receive medical care without discrimination (BNSS, 2023), and whether the family of the patient has a right to approach the appropriate authorities under the provisions of Article 42 of the Bharatiya Nagarik Suraksha Sanhita 2023 for redressal of their grievance (BNSS, 2023).

Additionally, whether the burden of proof in establishing the aforesaid offences lies on the family of the patient, and whether any specific provision of the Bharatiya Sakshya Adhiniyam 2023 is applicable in this regard, specifically Article 9, which deals with the burden of proof (BSA, 2023).",127|200|59|199|198,200|308,1,0.25,0.2,0.5,0.2857,1,0,0,1.0,0,4.142,0.104,81.634,85.88,1,0.8,0.3077,0.3333,0.1978,0.0699,220,0
99,A woman mixed poison into her husband's food intending to kill him but he survived after being rushed to hospital; she was also found to have taken a large life insurance policy on him a week before.,attempt to murder and poisoning,"Pursuant to Section 302 of the Bharatiya Nyaya Sanhita 2023, whether the acts of the woman, involving the intentional administration of a poisonous substance with the intent to cause the death of her husband, and concurrently, procuring a life insurance policy on him, thereby creating a motive for the alleged act, amount to the offence of murder or attempted murder, and if so, whether she can be held liable for the same under Section 306 BNS 2023, read with Article 304 BNS 2023.",90|304|306|55,109|123|61,0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,2.07,0.047,72.731,74.847,1,0.4,0.6667,0.75,0.1881,0.0819,277,0
100,"A group of men forcibly entered a Dalit family's home, beat them severely for drawing water from the village well, destroyed their household items, and hurled casteist slurs at them in front of the village.",caste violence / rioting / mischief / hurt,"Petition for Investigation and Prosecution under the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

To the Hon'ble Magistrate,

Pursuant to Article 21 of the Constitution of India and under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I humbly submit the following petition for investigation and prosecution of the perpetrators involved in the following incident:

On [date], a group of men forcibly entered the residence of a Dalit family at [village name], and subjected them to severe physical assault, rendering them vulnerable to physical harm and endangering their life under Article 21 of the Constitution of India. The assailants also destroyed the household items of the victims, thereby causing damage to their property.

Furthermore, the perpetrators hurled casteist slurs at the victims, which amounts to an offense under Article 3 of the Bharatiya Nyaya Sanhita 2023 (BNS), thereby perpetuating social disharmony and violating the fundamental rights of the victims.

The victims' action of drawing water from the village well does not constitute any offense, and the perpetrators' actions were, therefore, unjustified and arbitrary.

In light of the above, I respectfully request that the Magistrate initiate a thorough investigation under Section 96 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) and take necessary steps to prosecute the perpetrators under the relevant provisions of the Bharatiya Nyaya Sanhita 2023 (BNS).

The evidence collected during the investigation may be admitted under Article 2 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to ensure that justice is served to the victims.

Please find attached the requisite documents, including the First Information Report (FIR), statements of the witnesses, and medical reports of the victims.

Thank you for your immediate attention to this matter.

Sincerely,
[Your Name]
Petitioner.",229|356|96,189|191|117|324|196,0,0.0,0.0,0.0,0.0,1,0,0,0.6667,0,6.017,0.151,102.296,108.463,1,0.1667,0.0,0.0,0.2857,0.0561,163,0
